date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:12:44	34337/34337	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:43%20GMT	https://www.tomscott.com/newsletter/2022-01-10/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-01-10/index.html	(from https://www.tomscott.com/newsletter/)
00:12:44	34765/34765	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:43%20GMT	https://www.tomscott.com/newsletter/2022-01-03/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-01-03/index.html	(from https://www.tomscott.com/newsletter/)
00:12:45	34813/34813	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:44%20GMT	https://www.tomscott.com/newsletter/2021-12-27/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-12-27/index.html	(from https://www.tomscott.com/newsletter/)
00:12:45	35007/35007	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:44%20GMT	https://www.tomscott.com/newsletter/2021-12-20/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-12-20/index.html	(from https://www.tomscott.com/newsletter/)
00:12:46	35790/35790	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:45%20GMT	https://www.tomscott.com/newsletter/2021-12-13/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-12-13/index.html	(from https://www.tomscott.com/newsletter/)
00:12:47	35035/35035	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:46%20GMT	https://www.tomscott.com/newsletter/2021-12-06/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-12-06/index.html	(from https://www.tomscott.com/newsletter/)
00:12:47	33663/33663	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:46%20GMT	https://www.tomscott.com/newsletter/2021-11-29/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-11-29/index.html	(from https://www.tomscott.com/newsletter/)
00:12:47	34560/34560	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:47%20GMT	https://www.tomscott.com/newsletter/2021-11-22/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-11-22/index.html	(from https://www.tomscott.com/newsletter/)
00:12:49	34456/34456	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:48%20GMT	https://www.tomscott.com/newsletter/2021-11-15/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-11-15/index.html	(from https://www.tomscott.com/newsletter/)
00:12:49	34334/34334	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:48%20GMT	https://www.tomscott.com/newsletter/2021-11-08/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-11-08/index.html	(from https://www.tomscott.com/newsletter/)
00:12:49	34469/34469	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:48%20GMT	https://www.tomscott.com/newsletter/2021-11-01/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-11-01/index.html	(from https://www.tomscott.com/newsletter/)
00:12:50	34940/34940	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:49%20GMT	https://www.tomscott.com/newsletter/2021-10-25/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-10-25/index.html	(from https://www.tomscott.com/newsletter/)
00:12:51	35044/35044	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:50%20GMT	https://www.tomscott.com/newsletter/2021-10-18/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-10-18/index.html	(from https://www.tomscott.com/newsletter/)
00:12:51	34117/34117	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:50%20GMT	https://www.tomscott.com/newsletter/2021-10-11/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-10-11/index.html	(from https://www.tomscott.com/newsletter/)
00:12:51	33885/33885	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:50%20GMT	https://www.tomscott.com/newsletter/2021-10-04/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-10-04/index.html	(from https://www.tomscott.com/newsletter/)
00:12:52	34499/34499	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:51%20GMT	https://www.tomscott.com/newsletter/2021-09-27/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-09-27/index.html	(from https://www.tomscott.com/newsletter/)
00:12:53	34503/34503	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:52%20GMT	https://www.tomscott.com/newsletter/2021-09-20/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-09-20/index.html	(from https://www.tomscott.com/newsletter/)
00:12:53	34471/34471	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:52%20GMT	https://www.tomscott.com/newsletter/2021-09-13/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-09-13/index.html	(from https://www.tomscott.com/newsletter/)
00:12:53	33807/33807	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:53%20GMT	https://www.tomscott.com/newsletter/2021-09-06/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-09-06/index.html	(from https://www.tomscott.com/newsletter/)
00:12:54	34018/34018	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:53%20GMT	https://www.tomscott.com/newsletter/2021-08-30/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-08-30/index.html	(from https://www.tomscott.com/newsletter/)
00:12:55	34279/34279	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:54%20GMT	https://www.tomscott.com/newsletter/2021-08-23/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-08-23/index.html	(from https://www.tomscott.com/newsletter/)
00:12:55	33930/33930	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:54%20GMT	https://www.tomscott.com/newsletter/2021-08-16/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-08-16/index.html	(from https://www.tomscott.com/newsletter/)
00:12:56	34254/34254	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:55%20GMT	https://www.tomscott.com/newsletter/2021-08-09/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-08-09/index.html	(from https://www.tomscott.com/newsletter/)
00:12:56	35094/35094	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:55%20GMT	https://www.tomscott.com/newsletter/2021-08-02/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-08-02/index.html	(from https://www.tomscott.com/newsletter/)
00:12:57	34537/34537	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:56%20GMT	https://www.tomscott.com/newsletter/2021-07-26/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-07-26/index.html	(from https://www.tomscott.com/newsletter/)
00:12:57	34389/34389	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:56%20GMT	https://www.tomscott.com/newsletter/2021-07-19/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-07-19/index.html	(from https://www.tomscott.com/newsletter/)
00:12:57	35671/35671	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:57%20GMT	https://www.tomscott.com/newsletter/2021-07-12/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-07-12/index.html	(from https://www.tomscott.com/newsletter/)
00:12:58	34563/34563	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:57%20GMT	https://www.tomscott.com/newsletter/2021-07-05/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-07-05/index.html	(from https://www.tomscott.com/newsletter/)
00:12:59	34039/34039	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:58%20GMT	https://www.tomscott.com/newsletter/2021-06-28/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-06-28/index.html	(from https://www.tomscott.com/newsletter/)
00:12:59	35023/35023	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:58%20GMT	https://www.tomscott.com/newsletter/2021-06-21/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-06-21/index.html	(from https://www.tomscott.com/newsletter/)
00:13:00	32775/32775	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:59%20GMT	https://www.tomscott.com/newsletter/2021-06-14/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-06-14/index.html	(from https://www.tomscott.com/newsletter/)
00:13:00	32839/32839	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:59%20GMT	https://www.tomscott.com/newsletter/2021-06-07/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-06-07/index.html	(from https://www.tomscott.com/newsletter/)
00:13:01	33324/33324	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:13:00%20GMT	https://www.tomscott.com/newsletter/2021-05-31/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-05-31/index.html	(from https://www.tomscott.com/newsletter/)
00:13:01	33006/33006	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:13:00%20GMT	https://www.tomscott.com/newsletter/2021-05-24/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-05-24/index.html	(from https://www.tomscott.com/newsletter/)
00:13:01	30280/30280	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Mar%202025%2005:13:01%20GMT	https://www.tomscott.com/newsletter/${randomLinkData.date}/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/${randomLinkData.date}/index.html	(from https://www.tomscott.com/newsletter/)
00:13:02	33571/33571	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:13:01%20GMT	https://www.tomscott.com/newsletter/2021-05-17/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2021-05-17/index.html	(from https://www.tomscott.com/newsletter/)
00:13:03	30641/30641	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:13:02%20GMT	https://www.tomscott.com/contact/ideas/affiliated/	C:/Users/delco/Desktop/Website/www.tomscott.com/contact/ideas/affiliated/index.html	(from https://www.tomscott.com/contact/ideas/)
00:13:04	31752/31752	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:13:03%20GMT	https://www.tomscott.com/contact/ideas/nota/	C:/Users/delco/Desktop/Website/www.tomscott.com/contact/ideas/nota/index.html	(from https://www.tomscott.com/contact/ideas/)
00:13:07	30100/30100	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:13:02%20GMT	https://www.tomscott.com/contact/ideas/format/	C:/Users/delco/Desktop/Website/www.tomscott.com/contact/ideas/format/index.html	(from https://www.tomscott.com/contact/ideas/)
00:13:07	283/283	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Mar%202025%2005:13:03%20GMT	https://www.tomscott.com/lastcall/	C:/Users/delco/Desktop/Website/www.tomscott.com/lastcall/index.html	(from https://www.tomscott.com/newsletter/2023-07-03/)
00:13:07	30280/30280	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Mar%202025%2005:13:06%20GMT	https://www.tomscott.com/help/	C:/Users/delco/Desktop/Website/www.tomscott.com/help/index.html	(from https://www.tomscott.com/newsletter/2022-11-07/)
00:13:08	31955/31955	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:13:08%20GMT	https://www.tomscott.com/contact/unsolicited/	C:/Users/delco/Desktop/Website/www.tomscott.com/contact/unsolicited/index.html	(from https://www.tomscott.com/contact/ideas/format/)
00:13:08	32143/32143	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:13:08%20GMT	https://www.tomscott.com/contact/ideas/nota/good-ideas/	C:/Users/delco/Desktop/Website/www.tomscott.com/contact/ideas/nota/good-ideas/index.html	(from https://www.tomscott.com/contact/ideas/nota/)
